[2022-07-01 11:03:32] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 11:38:48] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 11:38:52] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 11:38:52] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 11:38:56] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 11:38:57] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 11:39:01] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 11:39:01] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 11:39:03] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 11:39:03] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 11:39:04] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 11:39:04] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 11:39:04] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 11:39:04] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 11:39:10] [    INFO] 查找元素：['xpath', "//div[4]//div[2]//table//tbody//tr[7]//td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 11:43:06] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 11:43:09] [    INFO] 打开网页：http://10.250.112.166:9000/# (basics.py:30)
[2022-07-01 11:43:09] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:43:09] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:43:13] [    INFO] 查找元素：['xpath', "//*[contains(@id,'dropdown-menu-')]//li[1]"] (basics.py:51)
[2022-07-01 11:43:14] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:43:14] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:43:14] [    INFO] 查找元素：('id', 'tab-account') (basics.py:51)
[2022-07-01 11:43:14] [    INFO] 点击元素：('id', 'tab-account') (basics.py:110)
[2022-07-01 11:43:14] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[1]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:43:15] [    INFO] 输入文本：18649572 (basics.py:72)
[2022-07-01 11:43:16] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[2]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:43:16] [    INFO] 输入文本：xLily6x (basics.py:72)
[2022-07-01 11:43:17] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:43:17] [    INFO] 获取状态：False (basics.py:244)
[2022-07-01 11:43:17] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:43:17] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:110)
[2022-07-01 11:43:17] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:51)
[2022-07-01 11:43:17] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:110)
[2022-07-01 11:43:17] [ WARNING] 断言失败：URL为预期不一致 | URL: http://10.248.39.163:10101/#/c-login?lang=zh&source=SCM_DRP&type=simple&redirect=http%3A%2F%2F10.250.112.166%3A9000%2F%23%2F (assert_ui.py:158)
[2022-07-01 11:43:17] [    INFO] 断言成功: 该内容存在数据列表中 | word:隆江 (assert_ui.py:241)
[2022-07-01 11:43:17] [    INFO] 前置条件：传音统一登录成功 (conftest.py:17)
[2022-07-01 11:43:17] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 11:43:20] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 11:43:20] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 11:43:21] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 11:43:26] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 11:43:28] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 11:43:28] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 11:43:32] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 11:43:32] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 11:43:36] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 11:43:36] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 11:43:40] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 11:43:40] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 11:43:42] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 11:43:42] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 11:43:43] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 11:43:43] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 11:43:44] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 11:43:44] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 11:43:49] [    INFO] 查找元素：['xpath', "//div[4]//div[2]//table//tbody//tr[7]//td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 11:45:17] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 11:45:20] [    INFO] 打开网页：http://10.250.112.166:9000/# (basics.py:30)
[2022-07-01 11:45:20] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:45:20] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:45:24] [    INFO] 查找元素：['xpath', "//*[contains(@id,'dropdown-menu-')]//li[1]"] (basics.py:51)
[2022-07-01 11:45:26] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:45:26] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:45:26] [    INFO] 查找元素：('id', 'tab-account') (basics.py:51)
[2022-07-01 11:45:26] [    INFO] 点击元素：('id', 'tab-account') (basics.py:110)
[2022-07-01 11:45:26] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[1]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:45:26] [    INFO] 输入文本：18649572 (basics.py:72)
[2022-07-01 11:45:28] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[2]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:45:28] [    INFO] 输入文本：xLily6x (basics.py:72)
[2022-07-01 11:45:29] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:45:29] [    INFO] 获取状态：False (basics.py:244)
[2022-07-01 11:45:29] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:45:29] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:110)
[2022-07-01 11:45:29] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:51)
[2022-07-01 11:45:29] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:110)
[2022-07-01 11:45:29] [ WARNING] 断言失败：URL为预期不一致 | URL: http://10.248.39.163:10101/#/c-login?lang=zh&source=SCM_DRP&type=simple&redirect=http%3A%2F%2F10.250.112.166%3A9000%2F%23%2F (assert_ui.py:158)
[2022-07-01 11:45:29] [    INFO] 断言成功: 该内容存在数据列表中 | word:隆江 (assert_ui.py:241)
[2022-07-01 11:45:29] [    INFO] 前置条件：传音统一登录成功 (conftest.py:17)
[2022-07-01 11:45:29] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 11:45:32] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 11:45:32] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 11:45:32] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 11:45:37] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 11:45:39] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 11:45:39] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 11:45:43] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 11:45:43] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 11:45:47] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 11:45:48] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 11:45:52] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 11:45:52] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 11:45:54] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 11:45:54] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 11:45:55] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 11:45:55] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 11:45:55] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 11:45:55] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 11:46:00] [    INFO] 查找元素：['xpath', "//div[4]//div[2]//table//tbody//tr[7]//td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 11:50:19] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 11:50:22] [    INFO] 打开网页：http://10.250.112.166:9000/# (basics.py:30)
[2022-07-01 11:50:22] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:50:22] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:50:26] [    INFO] 查找元素：['xpath', "//*[contains(@id,'dropdown-menu-')]//li[1]"] (basics.py:51)
[2022-07-01 11:50:27] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:50:27] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:50:27] [    INFO] 查找元素：('id', 'tab-account') (basics.py:51)
[2022-07-01 11:50:27] [    INFO] 点击元素：('id', 'tab-account') (basics.py:110)
[2022-07-01 11:50:28] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[1]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:50:28] [    INFO] 输入文本：18649572 (basics.py:72)
[2022-07-01 11:50:29] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[2]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:50:30] [    INFO] 输入文本：xLily6x (basics.py:72)
[2022-07-01 11:50:31] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:50:31] [    INFO] 获取状态：False (basics.py:244)
[2022-07-01 11:50:31] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:50:31] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:110)
[2022-07-01 11:50:31] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:51)
[2022-07-01 11:50:31] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:110)
[2022-07-01 11:50:31] [ WARNING] 断言失败：URL为预期不一致 | URL: http://10.248.39.163:10101/#/c-login?lang=zh&source=SCM_DRP&type=simple&redirect=http%3A%2F%2F10.250.112.166%3A9000%2F%23%2F (assert_ui.py:158)
[2022-07-01 11:50:31] [    INFO] 断言成功: 该内容存在数据列表中 | word:隆江 (assert_ui.py:241)
[2022-07-01 11:50:31] [    INFO] 前置条件：传音统一登录成功 (conftest.py:17)
[2022-07-01 11:50:31] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 11:50:34] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 11:50:34] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 11:50:35] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 11:50:40] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 11:50:42] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 11:50:42] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 11:50:46] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 11:50:46] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 11:50:50] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 11:50:50] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 11:50:54] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 11:50:54] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 11:50:56] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 11:50:56] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 11:50:57] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 11:50:57] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 11:50:58] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 11:50:58] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 11:51:03] [    INFO] 查找元素：['xpath', "//div[4]//div[2]//table//tbody//tr[1]//td[4]//span[contains(text(),'添加')]"] (basics.py:47)
[2022-07-01 11:57:51] [    INFO] 前置条件：传音统一登录开始 (conftest.py:10)
[2022-07-01 11:57:54] [    INFO] 打开网页：http://10.250.112.166:9000/# (basics.py:30)
[2022-07-01 11:57:54] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:57:54] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:57:58] [    INFO] 查找元素：['xpath', "//*[contains(@id,'dropdown-menu-')]//li[1]"] (basics.py:51)
[2022-07-01 11:57:59] [    INFO] 查找元素：('xpath', "//div[@role='button']") (basics.py:51)
[2022-07-01 11:57:59] [    INFO] 点击元素：('xpath', "//div[@role='button']") (basics.py:110)
[2022-07-01 11:57:59] [    INFO] 查找元素：('id', 'tab-account') (basics.py:51)
[2022-07-01 11:57:59] [    INFO] 点击元素：('id', 'tab-account') (basics.py:110)
[2022-07-01 11:58:00] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[1]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:58:00] [    INFO] 输入文本：18649572 (basics.py:72)
[2022-07-01 11:58:01] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[2]/div/div[1]/input") (basics.py:51)
[2022-07-01 11:58:01] [    INFO] 输入文本：xLily6x (basics.py:72)
[2022-07-01 11:58:02] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:58:02] [    INFO] 获取状态：False (basics.py:244)
[2022-07-01 11:58:02] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:51)
[2022-07-01 11:58:02] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/div[4]/label/span/span") (basics.py:110)
[2022-07-01 11:58:02] [    INFO] 查找元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:51)
[2022-07-01 11:58:02] [    INFO] 点击元素：('xpath', "//*[@id='pane-account']/form/button") (basics.py:110)
[2022-07-01 11:58:02] [ WARNING] 断言失败：URL为预期不一致 | URL: http://10.248.39.163:10101/#/c-login?lang=zh&source=SCM_DRP&type=simple&redirect=http%3A%2F%2F10.250.112.166%3A9000%2F%23%2F (assert_ui.py:158)
[2022-07-01 11:58:03] [    INFO] 断言成功: 该内容存在数据列表中 | word:隆江 (assert_ui.py:241)
[2022-07-01 11:58:03] [    INFO] 前置条件：传音统一登录成功 (conftest.py:17)
[2022-07-01 11:58:03] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-01 11:58:06] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-01 11:58:06] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-01 11:58:06] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-01 11:58:11] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-01 11:58:13] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-01 11:58:13] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-01 11:58:17] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-01 11:58:17] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-01 11:58:21] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-01 11:58:21] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-01 11:58:25] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:51)
[2022-07-01 11:58:25] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark区']"] (basics.py:107)
[2022-07-01 11:58:27] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-01 11:58:27] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-01 11:58:28] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-01 11:58:28] [    INFO] 获取文本：大区 (basics.py:238)
[2022-07-01 11:58:29] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入国家编码或国家名称']") (basics.py:51)
[2022-07-01 11:58:29] [    INFO] 输入文本：中国 (basics.py:81)
[2022-07-01 11:58:34] [    INFO] 查找元素：['xpath', '/html[1]/body[1]/div[2]/div[1]/div[2]/div[2]/section[1]/div[1]/div[1]/div[4]/div[1]/div[2]/div[1]/div[2]/div[1]/div[4]/div[2]/table[1]/tbody[1]/tr[1]/td[4]/div[1]/button[1]/span[1]'] (basics.py:47)
[2022-07-01 11:58:34] [    INFO] 查找元素：('xpath', "//div[@aria-label='选择国家']//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-01 11:58:34] [    INFO] 点击元素：('xpath', "//div[@aria-label='选择国家']//span[contains(text(),'保存')]") (basics.py:110)
